applicable,male,female,nonBinary,desc,group,name,time
0,0,0,0,"<p><b>Remember to check out our other upcoming events after you decide to RSVP for this event which WebProATX is cross promoting.</b></p> <p>RSVP here (let us know if you want to bring a friend, spouse, partner) so we make sure to get attendance to Intel (host) for us and then to get email RSVP at</p> <p><a href=""https://software.seek.intel.com/SxSWDevTechconf13""><a href=""https://software.seek.intel.com/SxSWDevTechconf13"" class=""linkified"">https://software.seek.intel.com/SxSWDevTechconf13</a></a></p> <p><br/>The Intel® DevTech Mixer during SxSW is back! Experience brand new Intel® RealSense™ Technology and Internet of Things demos by innovative developers -- with great food and drinks and a little Rock ‘n Roll!</p> <p><b>You Could Win</b><br/>Show up and be entered for a chance to win a number of incredible prizes, including an <b>Amazon* Portable Bluetooth Speaker</b> or a <b>Crazyflie* 2.0 Micro Quadcopter Kit</b>!</p> <p><br/>Just fill up your passport by visiting at least 4 of the featured demos, or post an event photo using official event hashtags <b>#IntelSoftware #DevTechMixer</b> on Twitter or Instagram. <b>Must be present to win.</b></p> <p><b>RSVP here so we make sure to get attendance to Intel (host) for us and then to get email RSVP at</b></p> <p><a href=""https://software.seek.intel.com/SxSWDevTechconf13""><a href=""https://software.seek.intel.com/SxSWDevTechconf13"" class=""linkified"">https://software.seek.intel.com/SxSWDevTechconf13</a></a></p>",Web Programming For Beginners,"~>Robots, Swag, Food, Beer! Intel Approves Another SXSW Mixer! :)",1458000000000
0,0,0,0,"<p>The SXSW Music Hackathon Championship is today!</p> <p>If your application was accepted please message me so I can assist you in participating!</p> <p>I will be here till 3pm to see the hackathon off and best assist members of this meetup coming to put in their applications and or have already been accepted for the hackathon.</p> <p>Arrive in lobby and ask SxSw info desk for details. I am in business attire white shirt with black vest.</p> <p><a href=""http://sxswmusic.devpost.com/?utm_source=Devpost+Weekly+Newsletter&amp;utm_campaign=35a2420839-Hacker_1_28_16&amp;utm_medium=email&amp;utm_term=0_294421ffd0-35a2420839-225017025"">Click this to go to registration page</a></p> <p><b><i>RSVP so we know who all is going and can help coordinate teams from our members. :)</i></b></p> <p><br/>What’s NOT changing is the 24 straight hours of buzzing, high-tech creativity as scores of hackers use their programming knowledge and our collection of music-tech APIs to develop their industry-changing prototypes and compete for the huge Grand Prize, awarded by our panel of celebrity judges. The SXSW Music Hackathon is FREE and open to the public with approved application below on this page.</p> <p>This year, hackers will collaborate and compete in three hack categories, with each category vying for big cash prizes and a load of bragging rights:</p> <p>Commerce: how is money getting to artists and rights-holders and can blockchain technology help? Creation: how can musicians use tech to create and perform music in new ways? Consumer: how can we improve the fan or listener experience? Participating hackers get to show off their skills, play with the coolest APIs in music-tech, meet our SXSW Official Showcase Artists-in-Residence, and present to high-profile industry celeb judges in one crazy, marathon 24-hour coding experience. A variety of programming expertise is welcome to join</p> <p><br/><a href=""http://sxswmusic.devpost.com/?utm_source=Devpost+Weekly+Newsletter&amp;utm_campaign=35a2420839-Hacker_1_28_16&amp;utm_medium=email&amp;utm_term=0_294421ffd0-35a2420839-225017025"">Click this to go to registration page</a></p>",Web Programming For Beginners,SXSW MUSIC HACKATHON CHAMPIONSHIP,1458050400000
0,0,0,0,"<p>So I do not know about you but I am out of shape after two weeks of SXSW!</p> <p>And so are a bunch of our members! Good news is I have found the perfect free cardio geek friendly workout literally following after SXSW on short notice!</p> <p>PLEASE ARRIVE 15 MINS EARLY.</p> <p>Bring a 10-15lb weights, a towel, water bottle, and a pair of workout clothes and shoes to change into.</p> <p>Good news is there is a filtered water fountain and men's and women's restroom with stalls to change clothes.</p> <p>After our workout I was going to hang around for 30 mins or so at the table next door to recap SXSW and what being on a winning SXSW Music Hackathon team with beginner programming skills was like. :)</p>",Web Programming For Beginners,~>SXSW HANGOVER RECOVERY! FREE Geek Friendly 30min Cardio Workout & Recap! :),1458604800000
0,0,0,0,"<p>Taco &amp; Drinks will be provided!</p> <p>You MUST Register at:<br/><a href=""http://www.eventbrite.com/e/learn-to-code-austin-intro-to-git-and-github-tickets-22475721488?aff=ausLTC"" class=""linkified"">http://www.eventbrite.com/e/learn-to-code-austin-intro-to-git-and-github-tickets-22475721488?aff=ausLTC</a></p> <p>SUMMARY:</p> <p>Just in time to address those SXSW hangover blues lets recap our SXSW experiences over free tacos, drinks, and beginner level friendly intro class to Git &amp; Github!</p> <p>In this Learn to Code sponsored workshop, you'll learn the essentials of Git, the most common version control tool that millions of coders use while developing for the web. We will also learn how to use Github, a popular Git-based repository to host your projects online.</p> <p>Stuff like:<br/>How to create and work in a local repository<br/>How to work remotely using GitHub (push and pull)<br/>How to fork, clone, merge, and delete and branch repositories What to bring:</p> <p>Bring your laptop, fully charged,<br/>Bring your charger just in case, Install Git: <a href=""http://git-scm.com/downloads"" class=""linkified"">http://git-scm.com/downloads</a> Sign up for a profile with Github: <a href=""https://github.com/"" class=""linkified"">https://github.com/</a></p> <p>Install the Atom text editor if you don't have a text editor.<br/><a href=""https://atom.io/"" class=""linkified"">https://atom.io/</a></p> <p>ARRIVE 15-20 mins early to find $8 parking nearby, and have best chance at the flavor of tacos you want before we run out! Will be expected to be standing room only! RSVP &amp; to guarantee tacos and entry if things get crazy you MUST be on the Eventbrite list, which you join at:</p> <p><a href=""http://www.eventbrite.com/e/learn-to-code-austin-intro-to-git-and-github-tickets-22475721488?aff=ausLTC"" class=""linkified"">http://www.eventbrite.com/e/learn-to-code-austin-intro-to-git-and-github-tickets-22475721488?aff=ausLTC</a> And be sure to RSVP for our other upcoming events by clicking the ""Home"" button above! :)</p>",Web Programming For Beginners,~>SXSW HANGOVER RECOVERY! FREE Tacos & Drinks While Learning about Git & Github!,1458774000000
0,0,0,0,"<p>So I discovered that lock picking brings together people that otherwise would not meet, in a fun, friendly, interactive, informative environment.</p> <p>Thus (hobby)lock (analysis) picking free classes in partnership with the hackers of Longhorn Lockpicking is back again to provide an awesome night, with kits available to purchase!</p> <p>We have a exclusive program that labels locks by levels and skillsets so you learn as you get the hang of specific picking of locks, as we relate it to code, and merrily discuss life and the universe... :-D</p> <p><br/>Will discuss code, programming, life, developing and breaking stuff, all while learning the art of feeling pins, seeing lock diagrams, and enjoying drink specials.</p> <p><br/>Afterwards around 9pm we break for secret giant burritos!</p> <p>So be sure to RSVP so we know how many tables and chairs to kidnap and be sure to click the ""Home"" button above to check out our other upcoming events! :)</p>",Web Programming For Beginners,>PROGRAMMERS & DEVELOPERS UNITE! FREE hobby Lock Picking returns! Big Burritoes!,1459641600000
0,0,0,0,"<p><b>BE SURE TO RSVP SO WE KNOW HOW MANY TO EXPECT &amp; THEN CHECK OUT OUR OTHER UPCOMING EVENTS &amp; HACKATHON!</b></p> <p><b>----------------------------------------------------------------</b></p> <p><b>Join us at Capital Factory for our first workshop leading up to ATX Hack for Change 2016, and learn how anyone, <i>even people without a coding background</i>, can hack for Austin!<br/></b></p> <p>And RSVP at our partners new Dabble site:</p> <p><a href=""https://dabble.co/austin/coding/classes/hackathon-101-with-open-austin-st-edward-s-university-and-city-of-austin-s-innovation-office""><a href=""https://dabble.co/austin/coding/classes/hackathon-101-with-open-austin-st-edward-s-university-and-city-of-austin-s-innovation-office"" class=""linkified"">https://dabble.co/austin/coding/classes/hackathon-101-with-open-austin-st-edward-s-university-and-city-of-austin-s-innovation-office</a></a></p> <p>We are partnering with</p> <p><br/>Open Austin, St. Edward's University,</p> <p>City of Austin Innovation Office Coding Classes in Austin,</p> <p>and the folks at Capital Factory to put on this event.</p> <p>
 
 
 Just what is a hackathon, anyway? What is a civic hackathon?</p> <p>For the last two+ years this meetup has won 3 hackathons and helped support and host 24+ hackathons, and we are making strides to host and co-organize a hackathon in Austin every month for the remainder of this year!</p> <p><br/>We'll show you just how you can take your skills - any skills, from dog walking to competitive eating - and put them to use on a project. We'll also showcase the types of projects we have worked on over the past 4 years.</p> <p>
 
 
 Whether you are interested in being a</p> <p><br/>We will cover the basics of what you need to get started, and the tools you'll be utilizing in this engaging Q&amp;A that will help you:</p> <p>• Become a Hacker,</p> <p>• Become a Project Champion,</p> <p><br/>• Learn to code in team or work environments,</p> <p><br/>• Learn about the benefits and pitfalls of different code languages so you can make a informed decision on whether to continue a education or career in that programming language,</p> <p>• Learn to talk and work with other programmers and developers</p> <p>• And accelerate your skills to get hired or hire other programmers and developers!</p> <p>
 
 
 A big thanks to our sponsors Dabble and MakerSquare in making this event possible along with our hosts: St. Edward's University, Open Austin and the City of Austin Innovation Office.</p> <p>This workshop will take place in the 16th floor classroom at Capital Factory which is located in the Omni Hotel. Take the elevators in the triangular lobby to the 16th floor and you will be greeted at the front desk where you can get the $5 discounted parking voucher.</p> <p>YES, dinner will be served at 7 p.m. so make sure to arrive early to get it while it's hot!</p> <p><b> What to bring </b> Laptop, iPad, Note-taking Tools(pen &amp; paper perhaps?)</p> <p><br/><b> What will be provided </b> Refreshments + Food + Beer + Wi-Fi + People *_*</p> <p><br/>AGAIN, we expect a full house, standing room only, so please be sure to RSVP here and RSVP at our partners new Dabble site:</p> <p><a href=""https://dabble.co/austin/coding/classes/hackathon-101-with-open-austin-st-edward-s-university-and-city-of-austin-s-innovation-office""><a href=""https://dabble.co/austin/coding/classes/hackathon-101-with-open-austin-st-edward-s-university-and-city-of-austin-s-innovation-office"" class=""linkified"">https://dabble.co/austin/coding/classes/hackathon-101-with-open-austin-st-edward-s-university-and-city-of-austin-s-innovation-office</a></a></p>",Web Programming For Beginners,"~>HACKATHON TRAINING WORKSHOP! FREE food, beer, drinks! Learn how code fast! :-D",1460073600000
0,0,0,0,"<p><img src=""http://photos4.meetupstatic.com/photos/event/1/8/9/b/600_449106299.jpeg"" /></p> <p>I would like to welcome you, members of Webproatx, to join me and my family to to commemorate the events of Exodus and to celebrate God's plan of<br/>salvation for us all. </p> <p><br/><b>This is like the only time my birthday falls on a triple special day and the first 20 of you are welcome to join me on this very special evening!</b></p> <p>$20 for lamb shanks, Matza balls, sweets, and more!?</p> <p>Unbeatable! This is the only location I know that is offering this price! <b>(Average is $60+ elsewhere in Austin!)</b></p> <p>Its my birthday, its Earth day, and its Passover!</p> <p>I will be securing tickets from each member that pays and rsvp's here, paying payment processor out of my own pocket, securing seats and tickets for you and awaiting you on arrival!</p> <p>Will have Gluten free options too!</p> <p>Will be addressing old and new Testament.</p> <p><br/>Look forwards to seeing how many of my Meetup members join me for this very special evening. :')</p>",Web Programming For Beginners,~>ORGANIZER'S BIRTHDAY EARTH DAY PASSOVER PARTY! - No lamb shank left behind! :),1461366000000
0,0,0,0,"<p>RSVP here, check out our other upcoming events, and study challenge details here: <a href=""https://hackaday.io/prize/details#one""><a href=""https://hackaday.io/prize/details#one"" class=""linkified"">https://hackaday.io/prize/details#one</a></a></p> <p>~ ~ ~</p> <p><img src=""http://photos2.meetupstatic.com/photos/event/1/3/7/8/600_449104984.jpeg"" /></p> <p>
 
 
 The Goal:</p> <p>Form a team (or work on your own) and submit a project to the Hackaday Prize design challenge.</p> <p>Need some inspiration for your project? Here are some ideas:</p> <p><b>•</b><i><b>Citizen Science</b> </i>- Build a graphene supercapacitor, study the effects of a behavior, build an open source instrumentation device.</p> <p><b><i>• </i><i>Automation</i></b> - Build a device that makes breakfast or buys laundry detergent when you’re running low. Automatically track stuff, automate any process, build a Me-robot to do your every whim</p> <p><b>•<i>Assistive technologies</i></b> - Build a project that helps others move better, see better, or live better. Whether that means exoskeletons, a better wheelchair, a braille display, or educational software, we want to see it.</p> <p><i>• Or any other idea you have to hack for social change!</i> Leverage your talent and find solutions to address technology issues facing humanity today.</p> <p><b>Agenda</b>:</p> <p>• <b>6pm</b>: Introductions, meet n greet, eat some snacks</p> <p><b>• 6:30pm</b>: Form teams, brainstorm and create your project proposals. See the other entries here<a href=""https://hackaday.io/submissions/prize2016/list"">: <a href=""https://hackaday.io/submissions/prize2016/list"" class=""linkified"">https://hackaday.io/submissions/prize2016/list</a></a></p> <p><b>• 8pm</b>: Share ideas in a round of lightning pitches and get feedback from the other teams</p> <p><b>• 9pm</b>: Submit your project ideas to the Hackaday Prize design challenge according to <a href=""https://hackaday.io/prize/details#one""><a href=""https://hackaday.io/prize/details#one"" class=""linkified"">https://hackaday.io/prize/details#one</a></a></p> <p><b>• 10</b><b>pm</b>: Wrap up and celebrate! </p> <p>~ ~ ~</p> <p><b>What to Bring</b>:</p> <p>• Your laptop and charger</p> <p>• Pen and paper</p> <p>• A brain ready to generate ideas </p> <p>~ ~ ~</p> <p><b>Parking will be available at</b>:</p> <p><a href=""https://www.google.com/maps/@30.2643693,-97.7456372,3a,75y,285.16h,80.28t/data=%213m6%211e1%213m4%211s5_MLkpPJENl9cz9Zm87ZUg%212e0%217i13312%218i6656""><a href=""https://www.google.com/maps/@30.2643693,-97.7456372,3a,75y,285.16h,80.28t/data=!3m6!1e1!3m4!1s5_MLkpPJENl9cz9Zm87ZUg!2e0!7i13312!8i6656"" class=""linkified"">https://www.google.com/maps/@30.2643693,-97.7456372,3a,75y,285.16h,80.28t/data=!3m6!1e1!3m4!1s5_MLkpPJENl9cz9Zm87ZUg!2e0!7i13312!8i6656</a></a></p> <p>&lt;a&gt;<a href=""https://www.google.com/maps/dir//116-154+Colorado+St,+Austin,+TX+78701/@30.2642884,-97.780814,13z/data=!3m1!4b1!4m8!4m7!1m0!1m5!1m1!1s0x8644b506202a3e7f:0x2affdba1a10424be!2m2!1d-97.7457089!2d30.2642189&lt;/a&gt"" class=""linkified"">https://www.google.com/maps/dir//116-154+Colorado+St,+Austin,+TX+78701/@30.2642884,-97.780814,13z/data=!3m1!4b1!4m8!4m7!1m0!1m5!1m1!1s0x8644b506202a3e7f:0x2affdba1a10424be!2m2!1d-97.7457089!2d30.2642189&lt;/a&gt</a>;</p>",Web Programming For Beginners,~>HACKATHON! ASSEMBLE 4 Our Worldwide Brainstorming Session-NO EXPERIENCE NEEDED,1461452400000
0,0,0,0,"<p><b>What does lock picking have to do with programming you may ask? O_o</b></p> <p><br/>Well, we discovered that lock picking brings together senior developer hacker level programmers, dev people, and newbie programmers that otherwise would not meet, in a fun, friendly, interactive, informative environment.</p> <p>Thus (hobby)lock (analysis) picking free classes in partnership with the hackers of Longhorn Lockpicking is back again to provide an awesome night, with kits available to purchase!</p> <p>We have a exclusive program that labels locks by levels and skillsets so you learn as you get the hang of specific picking of locks, as we relate it to code, and merrily discuss life and the universe... :-D</p> <p>Will discuss code, programming, life, developing and breaking stuff, all while learning the art of feeling pins, seeing lock diagrams, and enjoying drink specials.</p> <p>Afterwards around 9pm we break for secret giant burritos!</p> <p>So be sure to RSVP so we know how many tables and chairs to kidnap and be sure to click the ""Home"" button above to check out our other upcoming events! :)</p>",Web Programming For Beginners,>PROGRAMMERS & DEVELOPERS UNITE! FREE hobby Lock Picking returns! Big Burritoes!,1462060800000
0,0,0,0,"<p><b><a href=""http://bit.ly/1peC6kI"">RSVP here and on Dabble to secure spot, otherwise expect to arrive early to secure spot in expected standing room only event! We had 40+ people packed room last time for this!</a><br/></b></p> <p><br/><i>This is a free workshop we partnered with that is meant to provide the community with more information about ATX Hack for Change.</i></p> <p>-------------------------------------------------</p> <p>• Ever wonder what the difference is between a UI designer and a Web Developer?</p> <p><br/>• Do you know the skill sets you will need to make a mobile app? Where do writers fit in?</p> <p>Join us at Capital Factory for another workshop leading up to ATX Hack for Change 2016 in June!</p> <p>With the hackathon around the corner, we know that it can be daunting to decipher what you need on the day of, and sometimes, you might not know until you see it. Our workshop will be your chance to see into the future for this and other hackathons thru out this year!</p> <p>We will provide you with helpful tools, skills, and captivating people to create a successful project. (Crystal ball not included.)</p> <p>Thanks to these sponsors:</p> <p>• Dabble</p> <p><br/>• MakerSquare</p> <p><br/>• St. Edward's University</p> <p>• Open Austin</p> <p><br/>• City of Austin Innovation Office</p> <p>• Web Programming for Beginners (Promoting)</p> <p><br/>YES, dinner will be served at 7 p.m. so make sure to arrive early to get it while it's hot! (Last time was BBQ! Yum! :-D)</p> <p><a href=""http://bit.ly/1peC6kI"">RSVP here and on Dabble to secure spot, otherwise expect to arrive early to secure spot in expected standing room only event! We had 40+ people packed room last time for this!</a> &lt;a href=""https://dabble.co/austin/coding--3/classes/intro-to-hackathon-tech-tools-with-open-austin-st-edward-s-university-and-city-of-austin-s-innovation-office""&gt;&lt;/a&gt;</p>",Web Programming For Beginners,~>HACKATHON TRAINING WORKSHOP #2! FREE food & drinks! Learn how code fast! :-D,1462491000000
0,0,0,0,"<p><b><a href=""https://www.eventbrite.com/mytickets/511360098/"">Rsvp here and Register at Eventbrite by clicking here.</a></b></p> <p>Austin’s vision for the future relies on three pillars: state-of-the-art technology, sustainable practices and social innovation.</p> <p>ATX Hack for Change is a leader in that movement, seeking out projects, people and plans that will have a lasting, positive impact in Austin and beyond.</p> <p><img src=""http://photos3.meetupstatic.com/photos/event/1/7/1/e/600_449105918.jpeg"" /></p> <p>Join us for the 4th-annual ATX Hack for Change, a civic hackathon that lets you find the projects and the people you need to change your community for the better.</p> <p><br/><b><a href=""https://www.eventbrite.com/mytickets/511360098/"">Rsvp here and Register at Eventbrite by clicking here.</a></b></p>",Web Programming For Beginners,~>JUNE HACKATHON!,1464991200000
0,0,0,0,"<p>We will be joining the Austin UT Lock Picking group to participate in hobby lcok analysis!</p> <p>Talk about code in a stress free environment, where we sell and lend tools to use with illustrations and hands on training to develop skillson numbered, leveled locks using an amazing gamification process!</p> <p>Amazingly, we have discovered that the hobby of analyzing locks brings senior level developers and beginner level programmers together in a fun environment where deals and new friends are made!</p> <p>Also, it helps to now have the confidence to make better, informed decisions on security systems, locks, and future modifications to your home by getting clarity on the inner working of locks, while using your hands, eyes, and ears at one time! Will be drink specials, and breaks to go out and eat giant burritoes and enjoy the good food, music, and live culture of UT campus hotspot Guadalupe st.! :)</p>",Web Programming For Beginners,>PROGRAMMERS & DEVELOPERS UNITE! FREE hobby Lock Picking returns!,1466899200000
0,0,0,0,<p>Would love to get a hackathon scheduled for Austin in July to promote and collaborate with our meetup members! I have a couple sponsors already interested and the July hackathon I had scheduled moved their event up to August!'</p> <p>Thus now I am looking for a hackathon to promote and or work with for July and am open to ideas!</p>,Web Programming For Beginners,->WE NEED A HACKATHON FOR JULY! Invite to mastermind & make stuff happen!,1467415800000
0,0,0,0,"<p>Use the code ""WEB"" and it'll give your group 20% off!</p> <p>Just got this now!</p> <p><br/>Texas Linux Fest is official and the schedule is live!</p> <p><a href=""http://2016.texaslinuxfest.org/content/schedule""><a href=""http://2016.texaslinuxfest.org/content/schedule"" class=""linkified"">http://2016.texaslinuxfest.org/content/schedule</a></a></p> <p>They are only honoring $20 / $50 registerations for the two days and this year appear to not have issued any promo codes that I was able to get my hands on for the group, I recommend registering just thru the $20 option and plan accordingly to the schedule on their website.</p> <p>Your RSVP here, while helping me keep up with who all from this group is going, will put you on the list to receive a email alert for when our lightning talk and Youtube recording link go live.</p> <p>But your rsvp will not secure your spot at Texas Linux Fest and I do not know if they are allowing $20 at the door so I highly recommend you register at the link</p> <p><br/><a href=""http://2016.texaslinuxfest.org/content/schedule""><a href=""http://2016.texaslinuxfest.org/content/schedule"" class=""linkified"">http://2016.texaslinuxfest.org/content/schedule</a></a></p> <p>---------------------------------------------------</p> <p>
 
 I appear to have been approved for Lightning talks speech on behalf of this Meetup on Saturday between 7-8pm, and they will have details there about Saturday 9pm ish after party. :)</p> <p>-----------------------------------------</p> <p>
 
 Hope to see yall this weekend either at this event or our Friday night 7pm meetup at Whole Foods Domain!</p> <p>
 
 
 Thankfully this will not mess with our MEetup Friday night at the Domain as it wraps up about 5pm Friday leaving enough time to get thru rush hour traffic to the Domain by 7pm. :)</p>",Web Programming For Beginners,WARNING! Texas Linux Fest Snuck up on us! Its THIS WEEKEND! XXX *_*,1467986400000
0,0,0,0,"<p>North Austin -&gt; More details to come!</p> <p><br/>We will be having a open discussion on the pros and cons of every programming language we can cram into a intro-active two hour session!</p> <p>Thereafter we will disperse to enjoy the weekend food and fun at the Domain and go out for drinks! :)</p> <p>We will explore:</p> <p><br/>• Javascript - The cool kids in town or the insecure pop star waiting to happen?</p> <p>• C Language - The Jedi choice for all things code or a disturbance on the force? :-/</p> <p><br/>• •Java -&gt; Why it is so crunchy and yet the center of programming basics!</p> <p>• Jquery - The rich kids accessory or the answer to a programming budget crunch?</p> <p>• Python - The secret cult of programming languages or just misunderstood?</p> <p>• C++ - The hipster red headed step child of programming families or the future of looking good to prospective programming jobs of the future?</p> <p><br/>• C# (Sharp) - The dark side that plot to take over the world or just the misunderstood half daughter of Microsoft?</p> <p><br/>• Objective C - The thunder thighs with a kick language of choice for transcending humanity or just a over hyped simple code anyone can pickup on and break?</p> <p>• PHP - FREEDOM, LIBERTY, and Justice language for vigilantes, or just a outdated, old past time of language codes to be shelved and forgotten?</p> <p>• Ruby - Pretty, dazzling choice for the artist in mind or a flawed choice for short cuts that will lead to future compromises?</p> <p>• SQL - Does it lead to all things meaningful or just a waste of time, tacos, and over rated rants?</p> <p><br/>And so much more! All programming levels welcomed and challenged with prizes thru out the night! $_$</p>",Web Programming For Beginners,->REVEALED! Random Programming Language pros & cons! Nothing will be sacred! O_o,1468022400000
0,0,0,0,"<p>We will be joining the Austin UT Lock Picking group to participate in hobby lock analysis!</p> <p><br/><b>Moved to next week, July 23rd, to allow enough time to get new locks and kits! :-D</b></p> <p><br/>Talk about code in a stress free environment, where we sell and lend tools to use with illustrations and hands on training to develop skills on numbered, levelled locks using an amazing gamification process!</p> <p>Amazingly, we have discovered that the hobby of analysing locks brings senior level developers and beginner level programmers together in a fun environment where deals and new friends are made!</p> <p>Also, it helps to now have the confidence to make better, informed decisions on security systems, locks, and future modifications to your home by getting clarity on the inner working of locks, while using your hands, eyes, and ears at one time! Will be drink specials, and breaks to go out and eat giant burritoes and enjoy the good food, music, and live culture of UT campus hotspot Guadalupe st.!</p> <p>
 
 
 Will also discuss highlights on Texas Linux Fest and tech stuff, including upcoming Defcon Vegas plans. Look forwards to greeting you there. :)</p>",Web Programming For Beginners,>PROGRAMMERS & DEVELOPERS UNITE! FREE hobby Lock (Analysis) Picking returns! :),1469318400000
0,0,0,0,"<p>South Austin -&gt; More details to come!</p> <p>We will be having a open discussion on the pros and cons of every programming language we can cram into a intro-active two-three hour session!</p> <p>Thereafter we will continue to add to a revolutionary programming language matrix! :)</p> <p>We will explore:</p> <p>• Javascript - The cool kids in town or the insecure pop star waiting to happen?</p> <p>• C Language - The Jedi choice for all things code or a disturbance on the force? :-/</p> <p>• •Java -&gt; Why it is so crunchy and yet the center of programming basics!</p> <p>• Jquery - The rich kids accessory or the answer to a programming budget crunch?</p> <p>• Python - The secret cult of programming languages or just misunderstood?</p> <p>• C++ - The hipster red headed step child of programming families or the future of looking good to prospective programming jobs of the future?</p> <p>• C# (Sharp) - The dark side that plot to take over the world or just the misunderstood half daughter of Microsoft?</p> <p>• Objective C - The thunder thighs with a kick language of choice for transcending humanity or just a over hyped simple code anyone can pickup on and break?</p> <p>• PHP - FREEDOM, LIBERTY, and Justice language for vigilantes, or just a outdated, old past time of language codes to be shelved and forgotten?</p> <p>• Ruby - Pretty, dazzling choice for the artist in mind or a flawed choice for short cuts that will lead to future compromises?</p> <p>• SQL - Does it lead to all things meaningful or just a waste of time, tacos, and over rated rants?</p> <p>And so much more! All programming levels welcomed and challenged with prizes thru out the night! $_$</p>",Web Programming For Beginners,->REVEALED! Random Programming Language pros & cons! Nothing will be sacred! O_o,1469750400000
0,0,0,0,"<p>We had to reschedule this due to lack of venue, am glad to report Kick Butt is willing to accomdate us in time to beat back to school for a fun luncheon!</p> <p>They recently bought out the building next door, expanded, and now have their own stage and private meeting room with hd screen we can use! And they have a rather affordable lunch menu to go along with their even better large coffee, beer, and smoothie menu. :)</p> <p><br/>Central Austin -&gt; More details to come!</p> <p><br/>We will be having a open discussion on the pros and cons of every programming language we can cram into a intro-active two hour session!</p> <p>Thereafter we will disperse to enjoy the week and get back to coding and work! There will also be free wifi hi speed internet, complete with now more tables and outlets if you want to hang around as well.</p> <p><br/>We will explore:</p> <p>• Javascript - The cool kids in town or the insecure pop star waiting to happen?</p> <p>• C Language - The Jedi choice for all things code or a disturbance on the force? :-/</p> <p>• •Java -&gt; Why it is so crunchy and yet the center of programming basics!</p> <p>• Jquery - The rich kids accessory or the answer to a programming budget crunch?</p> <p>• Python - The secret cult of programming languages or just misunderstood?</p> <p>• C++ - The hipster red headed step child of programming families or the future of looking good to prospective programming jobs of the future?</p> <p>• C# (Sharp) - The dark side that plot to take over the world or just the misunderstood half daughter of Microsoft?</p> <p>• Objective C - The thunder thighs with a kick language of choice for transcending humanity or just a over hyped simple code anyone can pickup on and break?</p> <p>• PHP - FREEDOM, LIBERTY, and Justice language for vigilantes, or just a outdated, old past time of language codes to be shelved and forgotten?</p> <p>• Ruby - Pretty, dazzling choice for the artist in mind or a flawed choice for short cuts that will lead to future compromises?</p> <p>• SQL - Does it lead to all things meaningful or just a waste of time, tacos, and over rated rants?</p> <p>And so much more! All programming levels welcomed and challenged with prizes thru out the night! $_$</p>",Web Programming For Beginners,->REVEALED! Random Programming Language pros & cons! Nothing will be sacred! O_o,1472056200000
0,0,0,0,"<p>We will be joining the Austin UT Lock Picking group to participate in hobby lock analysis (ethical lock picking)!</p> <p><br/>Why you should come and bring friends:</p> <p><br/>• Talk about code in a stress free environment, where we will have tools to use with illustrations and hands on training to develop skills on numbered, levelled locks using an amazing gamification process while making friends with fellow programmers and developers in a no pressure, fun evening environment!</p> <p>• Amazingly, we have discovered that the hobby of lock picking reunites families and helps break past barriers to making new friends in Austin. :-)</p> <p>• Brings senior level developers and beginner level programmers together in a fun environment where deals and new partnerships are made.</p> <p><br/>• Helps to now have the confidence to make better, informed decisions on security systems, locks, and future modifications to your home by getting clarity on the inner working of locks, while using your hands, eyes, and ears at one time!</p> <p>• Will be drink specials, and breaks to go out and eat giant burritoes and enjoy the good food, music, and live culture of UT campus hotspot Guadalupe st! </p> <p>• Will also discuss highlights on Defcon 2016 Vegas from those that went!</p> <p>
 
 
 
 Look forwards to greeting you there. Newbies and those new to Austin welcome! No pressure to code nor glow in the dark. Welcome to Austin weird! :)</p>",Web Programming For Beginners,>Progammer & Developer Speed Friending Over Picking Locks-New to Austin Welcome!,1472947200000
0,0,0,0,"<p>Come learn about cloud computing from the top minds in the industry and its impact on programming languages!</p> <p>RSVP:</p> <p><a href=""https://www.eventbrite.com/e/cloud-summit-google-fiber-tickets-26877936632""><a href=""https://www.eventbrite.com/e/cloud-summit-google-fiber-tickets-26877936632"" class=""linkified"">https://www.eventbrite.com/e/cloud-summit-google-fiber-tickets-26877936632</a></a></p> <p><br/><img src=""http://photos1.meetupstatic.com/photos/event/9/b/2/600_452822482.jpeg"" /></p> <p>
 
 
 This event will feature a panel discussion with a chance for audience members to ask questions.</p> <p><br/>After the discussion we will have a lightning round for people to make relevant announcements.</p> <p><br/>More details to come, limited seating and over 100 people expected!</p>",Web Programming For Beginners,->Cloud Summit @ Google Fiber Talks About Impact on Programming Languages!,1473894000000
