,desc,group,name,time
60,"<p>Join us for drinks with the worldly Shopgate team and learn more about how they're transforming the online shopping experience. More inclusions to come!  </p> <p><br/>Must register to attend on <a href=""http://bibshopgate.eventbrite.com/?aff=Meetup"">Eventbrite.</a> </p> <p>Hosted with our partners:&lt;a href=""http://www.investni.com/""&gt;&lt;/a&gt;</p> <p><img src=""https://cdn.evbuc.com/eventlogos/17684599/ini.png"" /></p> <p><img src=""https://cdn.evbuc.com/eventlogos/17684599/zendesk2.png"" /></p> <p>*This event is 21+</p>",Built In Austin,Built In Brews at Shopgate,1478212200000
61,"<p>Please note, this is a paid event. <a href=""http://atxfundraising.eventbrite.com"">Purchase your ticket here!</a></p> <p><br/>Join us for the next edition of Intro to Austin Fundraising with Capital Factory founder, <a href=""http://linkedin.com/in/joshuabaer"">Joshua Baer</a>. </p> <p>Are you an entrepreneur starting a new company? Recently moved your comany to Austin? Come hear an overview from an experienced entrepreneur and angel investor and get a chance to introduce yourself and ask questions.</p> <p><b>Agenda</b><br/>4:00pm Tour of Capital Factory<br/>4:30pm Presentation<br/>5:15pm Ask Me Anything<br/>6:00pm Wrapup </p> <p>You can check out the slides and video from previous talks before you come (coming soon). The content is updated each month because the startup scene is always changing!</p> <p><br/><b>You'll get answers to questions like... </b></p> <p>• How do I meet my first investors? </p> <p>• Should I do an equity round or convertible note? </p> <p>• Should I join an accelerator? </p> <p>• How do I figure out my valution? </p> <p>• How long will it take to raise funding? </p> <p>• What will it cost?</p> <p><b>You will find out about...</b></p> <p>• Capital Factory </p> <p>• Austin Angel Investors </p> <p>• Austin Venture Capitalists</p> <p>• Austin Incubators &amp; Accelerators </p> <p>• Startup Lawyers </p> <p>•  Startup Banks </p> <p>• Pitch Events </p> <p>• AngelList </p> <p>• Syndicates </p> <p>• Angels vs. VC's </p> <p>• CTAN </p> <p>• Crowdfunding </p> <p>• Blogs to read</p> <p><b>REMINDER</b>: We have a limited number seats so - we are requiring that you <a href=""http://atxfundraising.eventbrite.com"">purchase a ticket on Eventbrite</a> - in order to attend!</p>",Intro to the Austin Tech Startup Scene,Intro to Fundraising in Austin and Ask Me Anything with Joshua Baer,1452031200000
62,"<p><b>Please note, this is a paid event. </b><a href=""https://atxaccelerators.eventbrite.com"">Purchase your ticket here</a>! </p> <p>Join us for the next edition of Intro to Austin Accelerators with Capital Factory founder, <a href=""http://linkedin.com/in/joshuabaer"">Joshua Baer</a>. </p> <p><br/>Are you an entrepreneur starting a new company? Recently moved your comany to Austin? Come hear an overview from an experienced entrepreneur and angel investor and get a chance to introduce yourself and ask questions. We also try to have some founders who have gone through different accelerators there to share their own first-hand experiences.</p> <p><br/><b>Agenda</b><br/>4:00pm Tour of Capital Factory<br/>4:30pm Presentation<br/>5:15pm Ask Me Anything<br/>6:00pm Wrapup </p> <p>You can check out the slides and video from previous talks before you come (coming soon). The content is updated each month because the startup scene is always changing!</p> <p>



You'll get answers to questions like...</p> <p>• What are the most significant benefits of an accelerator?</p> <p>• What incubators and accelerators are there in Austin?</p> <p>• What are the differences between them?</p> <p>• Should I join an accelerator?</p> <p>• Why would an experienced entrepreneur join an accelerator?</p> <p>• When is the right time to apply for an accelerator?</p> <p>• How do I increase my chances of being accepted?</p> <p>• What is the best way for someone in Austin to apply for Y Combinator?</p> <p>


You will find out about...</p> <p>• Capital Factory</p> <p>• Y Combinator</p> <p>• Techstars Austin</p> <p>• Longhorn Startup</p> <p>• Austin Technology Incubator</p> <p>• Incubation Station</p> <p>• Tech Ranch</p> <p>• Unltd</p> <p>• Austin Angel Investors</p> <p>• Austin Venture Capitalists</p> <p>• AngelList</p> <p>• Blogs to read</p> <p>


<b>REMINDER</b>: We have a limited number seats so - we are requiring that you <a href=""https://atxaccelerators.eventbrite.com"">purchase a ticket on Eventbrite</a> - in order to attend!</p>",Intro to the Austin Tech Startup Scene,Intro to Austin Accelerators and Ask Me Anything with Joshua Baer,1452636000000
63,"<p>Please note, this is a paid event. <a href=""http://atxstartupscene.eventbrite.com"">Purchase your ticket here</a><a href=""https://www.eventbrite.com/e/november-learn-about-the-austin-startup-community-with-joshua-baer-tickets-13709879619"">&lt;/a&gt;!</p> <p><br/>Join us for the next edition of Intro to the Austin Startup Scene with &lt;a href=""http://capitalfactory.com""&gt;Capital Factory</a> founder, <a href=""http://linkedin.com/in/joshuabaer"">Joshua Baer</a>. </p> <p><img src=""https://cdn.evbuc.com/eventlogos/67811473/joshuabaer.jpg"" /></p> <p>Are you new to the Austin Startup Community? Thinking about moving here? Trying to figure out how to plug in? Come hear a comprehensive overview from a local community leader and get a chance to introduce yourself and ask questions.</p> <p>Agenda</p> <p>• 4:00pm Tour of Capital Factory</p> <p>• 4:30pm Presentation</p> <p>• 5:15pm Ask Me Anything with Joshua Baer &amp; Damon Clinkscales</p> <p>• 6:00pm Wrapup</p> <p><img src=""http://photos4.meetupstatic.com/photos/event/2/6/c/9/600_445689929.jpeg"" /></p> <p>Damon Clinkscales is the founder of Kismet Ventures, a product development firm. He also founded and cultivated Austin on Rails (a technology user group established in 2005), Austin Open Coffee Club (entrepreneurs and investors chat over coffee), and Cafe Bedouins (a weekly hack night). He serves as a mentor to Techstars Austin and Longhorn Startup. He helped launch FounderDating in Austin by serving as Managing Director from 2012-2014. Damon loves to help others along their path by sharing what he's learned, making connections, and building community.</p> <p><br/>You can check out the <a href=""http://atxstartupscene.com"">slides and video from previous talks</a> before you come. The content is updated each month because the startup scene is always changing!</p> <p>You'll get answers to questions like...</p> <p>• How do I get a job at a startup?</p> <p>• How do I find a co-founder?</p> <p>• How do I meet investors and mentors?</p> <p>• Should I join an accelerator?</p> <p><br/>You will find out about...</p> <p>• Why Austin?</p> <p>• SXSW</p> <p>• Dell</p> <p>• University of Texas</p> <p>• Capital Factory</p> <p>• Startup Week</p> <p>• Angel Investors</p> <p>• Venture Capitalists</p> <p>• Incubators &amp; Accelerators</p> <p>• Coffee Shops</p> <p>• Coworking</p> <p>• Happy Hours</p> <p>• Meetups</p> <p>• Hack-a-thons</p> <p>• Lawyers</p> <p>• Accountants</p> <p>• Banks</p> <p>• PR firms</p> <p>• Recruiting firms</p> <p>REMINDER: We have a limited number seats so - we are requiring that you <a href=""http://atxstartupscene.eventbrite.com"">purchase a ticket on Eventbrite</a>&lt;a href=""https://intro2austin2014oct.eventbrite.com/""&gt;&lt;/a&gt; - in order to attend!</p>",Intro to the Austin Tech Startup Scene,Intro to the Austin Startup Scene & #AMA with Joshua Baer & Damon Clinkscales,1453240800000
64,"<p><b>Please note: This is a paid event, you must register on <a href=""https://atxintrohappyhour.eventbrite.com"">Eventbrite</a> to attend.</b></p> <p>Join us for the first <a href=""https://atxintrohappyhour.eventbrite.com"">Intro to the Austin Startup Scene Happy Hour</a>!</p> <p><br/>Join us for the first Intro to the Austin Startup Scene Happy Hour!</p> <p>This event is a great chance to network and have a good time whether you are looking to break into the scene or are already deeply immersed in it. It's also an opportunity to meet some of the Austin startup scene organizers.</p> <p>If you are new to the startup scene we recommend attending the <a href=""http://atxstartupscene.eventbrite.com/"">Intro to the Austin Startup Scene and Ask Me Anything</a> meetup directly beforehand for a braindump of all the meetups, coffee shops, coworking spaces, accelerators and investors in Austin and a brief history lesson on the Austin startup scene.</p> <p>This monthly happy hour is for everyone in tech who is new to Austin or just new to the startup scene! You can attend as many times as you want.</p> <p>Please RSVP on <a href=""https://atxintrohappyhour.eventbrite.com"">Eventbrite</a> so we don't run out of beer!</p>",Intro to the Austin Tech Startup Scene,Intro to the Austin Startup Scene Happy Hour!,1453246200000
65,"<p>Join us for the next edition of Intro to Angel Investing in Austin with <a href=""http://capitalfactory.com/"">Capital Factory</a> founder, <a href=""https://www.linkedin.com/in/joshuabaer"">Joshua Baer</a> and Central Texas Angel Network chairman, <a href=""http://capitalfactory.com/mentor/rick-timmins/"">Rick Timmins</a>. <b>Please note: This session is for Accredited Investors only</b> <b>and in order to attend you must sign up on the </b><a href=""https://atxangelinvesting.eventbrite.com"">Eventbrite</a><b>.</b></p> <p><img src=""https://cdn.evbuc.com/eventlogos/131071807/untitled.png"" /></p> <p>Are you interested in getting started with Angel Investing? A seasoned investor who recently moved to Austin? Come hear an overview of the Austin market from an experienced entrepreneur and angel investor and get a chance to introduce yourself and ask questions.</p> <p>NOTE: I AM NOT A LAWYER OR A FINANCIAL ADVISOR. I'M NOT SELLING YOU ANYTHING AND I'M NOT GIVING YOU FINANCIAL ADVICE.</p> <p>Agenda<br/>4:00pm Tour of Capital Factory<br/>4:30pm Presentation<br/>5:15pm Ask Me Anything<br/>6:00pm Wrapup You can check out the slides and video from previous talks before you come (coming soon). The content is updated each month because the startup scene is always changing!</p> <p>You'll get answers to questions like...<br/>How do I meet the best startups in Austin?<br/>Should I prefer an equity round or convertible note?<br/>How should I get dealflow from accelerators?<br/>How do I meet other angel investors in Austin?<br/>How can I use AngelList?</p> <p>You will find out about...</p> <p>Capital Factory<br/>Central Texas Angel Network<br/>Austin Angel Investors<br/>Austin Venture Capitalists<br/>Austin Incubators &amp; Accelerators<br/>Startup Lawyers<br/>Pitch Events<br/>AngelList<br/>Syndicates<br/>Angels vs. VC's<br/>Crowdfunding<br/>Blogs to read</p> <p>


Remember to register on the <a href=""https://atxangelinvesting.eventbrite.com"">Eventbrite</a> in order to attend!</p> <p><br/>The Central Texas Angel Network (CTAN) is the largest Angel Investing Network in the great state of Texas and one of the Top 5 most active Angel Investing Networks in the nation. Their mission is to provide quality early-stage investment opportunities for accredited Angel Investors and to assist entrepreneurs and early-stage growth companies by serving as a key source of funding, mentorship, strategic advice and educational resources. Since 2006 they have invested in more than 90 startups and are made up of over 120 Angel Investors.</p>",Intro to the Austin Tech Startup Scene,Intro to Angel Investing in Austin & Ask Me Anything: Joshua Baer & Rick Timmins,1453845600000
66,"<p>Please note, this is a paid event. <a href=""http://atxfundraising.eventbrite.com"">Purchase your ticket here!</a></p> <p><br/>Join us for the next edition of Intro to Austin Fundraising with Capital Factory founder, <a href=""http://linkedin.com/in/joshuabaer"">Joshua Baer</a>. </p> <p>Are you an entrepreneur starting a new company? Recently moved your comany to Austin? Come hear an overview from an experienced entrepreneur and angel investor and get a chance to introduce yourself and ask questions.</p> <p><b>Agenda</b><br/>4:00pm Tour of Capital Factory<br/>4:30pm Presentation<br/>5:15pm Ask Me Anything<br/>6:00pm Wrapup </p> <p>You can check out the slides and video from previous talks before you come (coming soon). The content is updated each month because the startup scene is always changing!</p> <p><br/><b>You'll get answers to questions like... </b></p> <p>• How do I meet my first investors? </p> <p>• Should I do an equity round or convertible note? </p> <p>• Should I join an accelerator? </p> <p>• How do I figure out my valution? </p> <p>• How long will it take to raise funding? </p> <p>• What will it cost?</p> <p><b>You will find out about...</b></p> <p>• Capital Factory </p> <p>• Austin Angel Investors </p> <p>• Austin Venture Capitalists</p> <p>• Austin Incubators &amp; Accelerators </p> <p>• Startup Lawyers </p> <p>•  Startup Banks </p> <p>• Pitch Events </p> <p>• AngelList </p> <p>• Syndicates </p> <p>• Angels vs. VC's </p> <p>• CTAN </p> <p>• Crowdfunding </p> <p>• Blogs to read</p> <p><b>REMINDER</b>: We have a limited number seats so - we are requiring that you <a href=""http://atxfundraising.eventbrite.com"">purchase a ticket on Eventbrite</a> - in order to attend!</p>",Intro to the Austin Tech Startup Scene,Intro to Fundraising in Austin and Ask Me Anything with Joshua Baer,1454450400000
67,"<p><b>Please note, this is a paid event. </b><a href=""https://atxaccelerators.eventbrite.com"">Purchase your ticket here</a>! </p> <p>Join us for the next edition of Intro to Austin Accelerators with Capital Factory founder, <a href=""http://linkedin.com/in/joshuabaer"">Joshua Baer</a>. </p> <p><br/>Are you an entrepreneur starting a new company? Recently moved your comany to Austin? Come hear an overview from an experienced entrepreneur and angel investor and get a chance to introduce yourself and ask questions. We also try to have some founders who have gone through different accelerators there to share their own first-hand experiences.</p> <p><br/><b>Agenda</b><br/>4:00pm Tour of Capital Factory<br/>4:30pm Presentation<br/>5:15pm Ask Me Anything<br/>6:00pm Wrapup </p> <p>You can check out the slides and video from previous talks before you come (coming soon). The content is updated each month because the startup scene is always changing!</p> <p>



You'll get answers to questions like...</p> <p>• What are the most significant benefits of an accelerator?</p> <p>• What incubators and accelerators are there in Austin?</p> <p>• What are the differences between them?</p> <p>• Should I join an accelerator?</p> <p>• Why would an experienced entrepreneur join an accelerator?</p> <p>• When is the right time to apply for an accelerator?</p> <p>• How do I increase my chances of being accepted?</p> <p>• What is the best way for someone in Austin to apply for Y Combinator?</p> <p>


You will find out about...</p> <p>• Capital Factory</p> <p>• Y Combinator</p> <p>• Techstars Austin</p> <p>• Longhorn Startup</p> <p>• Austin Technology Incubator</p> <p>• Incubation Station</p> <p>• Tech Ranch</p> <p>• Unltd</p> <p>• Austin Angel Investors</p> <p>• Austin Venture Capitalists</p> <p>• AngelList</p> <p>• Blogs to read</p> <p>


<b>REMINDER</b>: We have a limited number seats so - we are requiring that you <a href=""https://atxaccelerators.eventbrite.com"">purchase a ticket on Eventbrite</a> - in order to attend!</p>",Intro to the Austin Tech Startup Scene,Intro to Austin Accelerators and Ask Me Anything with Joshua Baer,1455055200000
68,"<p>Please note, this is a paid event. <a href=""http://atxstartupscene.eventbrite.com"">Purchase your ticket here</a><a href=""https://www.eventbrite.com/e/november-learn-about-the-austin-startup-community-with-joshua-baer-tickets-13709879619"">&lt;/a&gt;!</p> <p>Join us for the next edition of Intro to the Austin Startup Scene with &lt;a href=""http://capitalfactory.com""&gt;Capital Factory</a> founder, <a href=""http://linkedin.com/in/joshuabaer"">Joshua Baer</a>. New format for 2015!</p> <p><img src=""https://cdn.evbuc.com/eventlogos/67811473/joshuabaer.jpg"" /></p> <p>Are you new to the Austin Startup Community? Thinking about moving here? Trying to figure out how to plug in? Come hear a comprehensive overview from a local community leader and get a chance to introduce yourself and ask questions.</p> <p>Agenda</p> <p>• 4:00pm Tour of Capital Factory</p> <p>• 4:30pm Presentation</p> <p>• 5:15pm Ask Me Anything</p> <p>• 6:00pm Wrapup</p> <p><br/>You can check out the <a href=""http://atxstartupscene.com"">slides and video from previous talks</a> before you come. The content is updated each month because the startup scene is always changing!</p> <p> </p> <p>You'll get answers to questions like...</p> <p>• How do I get a job at a startup?</p> <p>• How do I find a co-founder?</p> <p>• How do I meet investors and mentors?</p> <p>• Should I join an accelerator?</p> <p><br/>You will find out about...</p> <p>• Why Austin?</p> <p>• SXSW</p> <p>• Dell</p> <p>• University of Texas</p> <p>• Capital Factory</p> <p>• Startup Week</p> <p>• Angel Investors</p> <p>• Venture Capitalists</p> <p>• Incubators &amp; Accelerators</p> <p>• Coffee Shops</p> <p>• Coworking</p> <p>• Happy Hours</p> <p>• Meetups</p> <p>• Hack-a-thons</p> <p>• Lawyers</p> <p>• Accountants</p> <p>• Banks</p> <p>• PR firms</p> <p>• Recruiting firms</p> <p>REMINDER: We have a limited number seats so - we are requiring that you <a href=""http://atxstartupscene.eventbrite.com"">purchase a ticket on Eventbrite</a>&lt;a href=""https://intro2austin2014oct.eventbrite.com/""&gt;&lt;/a&gt; - in order to attend!</p>",Intro to the Austin Tech Startup Scene,Intro to the Austin Startup Scene and Ask Me Anything with Joshua Baer,1455660000000
69,"<p><b>Please note: This is a paid event, you must register on <a href=""https://atxintrohappyhour.eventbrite.com"">Eventbrite</a> to attend.</b></p> <p>Join us for the first <a href=""https://atxintrohappyhour.eventbrite.com"">Intro to the Austin Startup Scene Happy Hour</a>!</p> <p><br/>Join us for the first Intro to the Austin Startup Scene Happy Hour!</p> <p>This event is a great chance to network and have a good time whether you are looking to break into the scene or are already deeply immersed in it. It's also an opportunity to meet some of the Austin startup scene organizers.</p> <p>If you are new to the startup scene we recommend attending the <a href=""http://atxstartupscene.eventbrite.com/"">Intro to the Austin Startup Scene and Ask Me Anything</a> meetup directly beforehand for a braindump of all the meetups, coffee shops, coworking spaces, accelerators and investors in Austin and a brief history lesson on the Austin startup scene.</p> <p>This monthly happy hour is for everyone in tech who is new to Austin or just new to the startup scene! You can attend as many times as you want.</p> <p>Please RSVP on <a href=""https://atxintrohappyhour.eventbrite.com"">Eventbrite</a> so we don't run out of beer!</p>",Intro to the Austin Tech Startup Scene,Intro to the Austin Startup Scene Happy Hour!,1455665400000
70,"<p>Join us for the next edition of Intro to Angel Investing in Austin with <a href=""http://capitalfactory.com/"">Capital Factory</a> founder, <a href=""https://www.linkedin.com/in/joshuabaer"">Joshua Baer</a> and Central Texas Angel Network chairman, <a href=""http://capitalfactory.com/mentor/rick-timmins/"">Rick Timmins</a>. <b>Please note: This session is for Accredited Investors only</b> <b>and in order to attend you must sign up on the </b><a href=""https://atxangelinvesting.eventbrite.com"">Eventbrite</a><b>.</b></p> <p><img src=""https://cdn.evbuc.com/eventlogos/131071807/untitled.png"" /></p> <p>Are you interested in getting started with Angel Investing? A seasoned investor who recently moved to Austin? Come hear an overview of the Austin market from an experienced entrepreneur and angel investor and get a chance to introduce yourself and ask questions.</p> <p>NOTE: I AM NOT A LAWYER OR A FINANCIAL ADVISOR. I'M NOT SELLING YOU ANYTHING AND I'M NOT GIVING YOU FINANCIAL ADVICE.</p> <p>Agenda<br/>4:00pm Tour of Capital Factory<br/>4:30pm Presentation<br/>5:15pm Ask Me Anything<br/>6:00pm Wrapup You can check out the slides and video from previous talks before you come (coming soon). The content is updated each month because the startup scene is always changing!</p> <p>You'll get answers to questions like...<br/>How do I meet the best startups in Austin?<br/>Should I prefer an equity round or convertible note?<br/>How should I get dealflow from accelerators?<br/>How do I meet other angel investors in Austin?<br/>How can I use AngelList?</p> <p>You will find out about...</p> <p>Capital Factory<br/>Central Texas Angel Network<br/>Austin Angel Investors<br/>Austin Venture Capitalists<br/>Austin Incubators &amp; Accelerators<br/>Startup Lawyers<br/>Pitch Events<br/>AngelList<br/>Syndicates<br/>Angels vs. VC's<br/>Crowdfunding<br/>Blogs to read</p> <p>


Remember to register on the <a href=""https://atxangelinvesting.eventbrite.com"">Eventbrite</a> in order to attend!</p> <p><br/>The Central Texas Angel Network (CTAN) is the largest Angel Investing Network in the great state of Texas and one of the Top 5 most active Angel Investing Networks in the nation. Their mission is to provide quality early-stage investment opportunities for accredited Angel Investors and to assist entrepreneurs and early-stage growth companies by serving as a key source of funding, mentorship, strategic advice and educational resources. Since 2006 they have invested in more than 90 startups and are made up of over 120 Angel Investors.</p>",Intro to the Austin Tech Startup Scene,Intro to Angel Investing in Austin & Ask Me Anything: Joshua Baer & Rick Timmins,1456264800000
71,"<p>Please note, this is a paid event. <a href=""http://atxfundraising.eventbrite.com"">Purchase your ticket here!</a></p> <p><br/>Join us for the next edition of Intro to Austin Fundraising with Capital Factory founder, <a href=""http://linkedin.com/in/joshuabaer"">Joshua Baer</a>. </p> <p>Are you an entrepreneur starting a new company? Recently moved your comany to Austin? Come hear an overview from an experienced entrepreneur and angel investor and get a chance to introduce yourself and ask questions.</p> <p><b>Agenda</b><br/>4:00pm Tour of Capital Factory<br/>4:30pm Presentation<br/>5:15pm Ask Me Anything<br/>6:00pm Wrapup </p> <p>You can check out the slides and video from previous talks before you come (coming soon). The content is updated each month because the startup scene is always changing!</p> <p><br/><b>You'll get answers to questions like... </b></p> <p>• How do I meet my first investors? </p> <p>• Should I do an equity round or convertible note? </p> <p>• Should I join an accelerator? </p> <p>• How do I figure out my valution? </p> <p>• How long will it take to raise funding? </p> <p>• What will it cost?</p> <p><b>You will find out about...</b></p> <p>• Capital Factory </p> <p>• Austin Angel Investors </p> <p>• Austin Venture Capitalists</p> <p>• Austin Incubators &amp; Accelerators </p> <p>• Startup Lawyers </p> <p>•  Startup Banks </p> <p>• Pitch Events </p> <p>• AngelList </p> <p>• Syndicates </p> <p>• Angels vs. VC's </p> <p>• CTAN </p> <p>• Crowdfunding </p> <p>• Blogs to read</p> <p><b>REMINDER</b>: We have a limited number seats so - we are requiring that you <a href=""http://atxfundraising.eventbrite.com"">purchase a ticket on Eventbrite</a> - in order to attend!</p>",Intro to the Austin Tech Startup Scene,Intro to Fundraising in Austin and Ask Me Anything with Joshua Baer,1456869600000
72,"<p><b>Please note, this is a paid event. </b><a href=""https://atxaccelerators.eventbrite.com"">Purchase your ticket here</a>! </p> <p>Join us for the next edition of Intro to Austin Accelerators with Capital Factory founder, <a href=""http://linkedin.com/in/joshuabaer"">Joshua Baer</a>. </p> <p><br/>Are you an entrepreneur starting a new company? Recently moved your comany to Austin? Come hear an overview from an experienced entrepreneur and angel investor and get a chance to introduce yourself and ask questions. We also try to have some founders who have gone through different accelerators there to share their own first-hand experiences.</p> <p><br/><b>Agenda</b><br/>4:00pm Tour of Capital Factory<br/>4:30pm Presentation<br/>5:15pm Ask Me Anything<br/>6:00pm Wrapup </p> <p>You can check out the slides and video from previous talks before you come (coming soon). The content is updated each month because the startup scene is always changing!</p> <p>



You'll get answers to questions like...</p> <p>• What are the most significant benefits of an accelerator?</p> <p>• What incubators and accelerators are there in Austin?</p> <p>• What are the differences between them?</p> <p>• Should I join an accelerator?</p> <p>• Why would an experienced entrepreneur join an accelerator?</p> <p>• When is the right time to apply for an accelerator?</p> <p>• How do I increase my chances of being accepted?</p> <p>• What is the best way for someone in Austin to apply for Y Combinator?</p> <p>


You will find out about...</p> <p>• Capital Factory</p> <p>• Y Combinator</p> <p>• Techstars Austin</p> <p>• Longhorn Startup</p> <p>• Austin Technology Incubator</p> <p>• Incubation Station</p> <p>• Tech Ranch</p> <p>• Unltd</p> <p>• Austin Angel Investors</p> <p>• Austin Venture Capitalists</p> <p>• AngelList</p> <p>• Blogs to read</p> <p>


<b>REMINDER</b>: We have a limited number seats so - we are requiring that you <a href=""https://atxaccelerators.eventbrite.com"">purchase a ticket on Eventbrite</a> - in order to attend!</p>",Intro to the Austin Tech Startup Scene,Intro to Austin Accelerators and Ask Me Anything with Joshua Baer,1457474400000
73,"<p>Please note, this is a paid event. <a href=""http://atxstartupscene.eventbrite.com"">Purchase your ticket here</a><a href=""https://www.eventbrite.com/e/november-learn-about-the-austin-startup-community-with-joshua-baer-tickets-13709879619"">&lt;/a&gt;!</p> <p>Join us for the next edition of Intro to the Austin Startup Scene with &lt;a href=""http://capitalfactory.com""&gt;Capital Factory</a> founder, <a href=""http://linkedin.com/in/joshuabaer"">Joshua Baer</a>. New format for 2015!</p> <p><img src=""https://cdn.evbuc.com/eventlogos/67811473/joshuabaer.jpg"" /></p> <p>Are you new to the Austin Startup Community? Thinking about moving here? Trying to figure out how to plug in? Come hear a comprehensive overview from a local community leader and get a chance to introduce yourself and ask questions.</p> <p>Agenda</p> <p>• 4:00pm Tour of Capital Factory</p> <p>• 4:30pm Presentation</p> <p>• 5:15pm Ask Me Anything</p> <p>• 6:00pm Wrapup</p> <p><br/>You can check out the <a href=""http://atxstartupscene.com"">slides and video from previous talks</a> before you come. The content is updated each month because the startup scene is always changing!</p> <p> </p> <p>You'll get answers to questions like...</p> <p>• How do I get a job at a startup?</p> <p>• How do I find a co-founder?</p> <p>• How do I meet investors and mentors?</p> <p>• Should I join an accelerator?</p> <p><br/>You will find out about...</p> <p>• Why Austin?</p> <p>• SXSW</p> <p>• Dell</p> <p>• University of Texas</p> <p>• Capital Factory</p> <p>• Startup Week</p> <p>• Angel Investors</p> <p>• Venture Capitalists</p> <p>• Incubators &amp; Accelerators</p> <p>• Coffee Shops</p> <p>• Coworking</p> <p>• Happy Hours</p> <p>• Meetups</p> <p>• Hack-a-thons</p> <p>• Lawyers</p> <p>• Accountants</p> <p>• Banks</p> <p>• PR firms</p> <p>• Recruiting firms</p> <p>REMINDER: We have a limited number seats so - we are requiring that you <a href=""http://atxstartupscene.eventbrite.com"">purchase a ticket on Eventbrite</a>&lt;a href=""https://intro2austin2014oct.eventbrite.com/""&gt;&lt;/a&gt; - in order to attend!</p>",Intro to the Austin Tech Startup Scene,Intro to the Austin Startup Scene and Ask Me Anything with Joshua Baer,1458075600000
74,"<p><b>Please note: This is a paid event, you must register on <a href=""https://atxintrohappyhour.eventbrite.com"">Eventbrite</a> to attend.</b></p> <p>Join us for the first <a href=""https://atxintrohappyhour.eventbrite.com"">Intro to the Austin Startup Scene Happy Hour</a>!</p> <p><br/>Join us for the first Intro to the Austin Startup Scene Happy Hour!</p> <p>This event is a great chance to network and have a good time whether you are looking to break into the scene or are already deeply immersed in it. It's also an opportunity to meet some of the Austin startup scene organizers.</p> <p>If you are new to the startup scene we recommend attending the <a href=""http://atxstartupscene.eventbrite.com/"">Intro to the Austin Startup Scene and Ask Me Anything</a> meetup directly beforehand for a braindump of all the meetups, coffee shops, coworking spaces, accelerators and investors in Austin and a brief history lesson on the Austin startup scene.</p> <p>This monthly happy hour is for everyone in tech who is new to Austin or just new to the startup scene! You can attend as many times as you want.</p> <p>Please RSVP on <a href=""https://atxintrohappyhour.eventbrite.com"">Eventbrite</a> so we don't run out of beer!</p>",Intro to the Austin Tech Startup Scene,Intro to the Austin Startup Scene Happy Hour!,1458081000000
75,"<p>Join us for the next edition of Intro to Angel Investing in Austin with <a href=""http://capitalfactory.com/"">Capital Factory</a> founder, <a href=""https://www.linkedin.com/in/joshuabaer"">Joshua Baer</a> and Central Texas Angel Network chairman, <a href=""http://capitalfactory.com/mentor/rick-timmins/"">Rick Timmins</a>. <b>Please note: This session is for Accredited Investors only</b> <b>and in order to attend you must sign up on the </b><a href=""https://atxangelinvesting.eventbrite.com"">Eventbrite</a><b>.</b></p> <p><img src=""https://cdn.evbuc.com/eventlogos/131071807/untitled.png"" /></p> <p>Are you interested in getting started with Angel Investing? A seasoned investor who recently moved to Austin? Come hear an overview of the Austin market from an experienced entrepreneur and angel investor and get a chance to introduce yourself and ask questions.</p> <p>NOTE: I AM NOT A LAWYER OR A FINANCIAL ADVISOR. I'M NOT SELLING YOU ANYTHING AND I'M NOT GIVING YOU FINANCIAL ADVICE.</p> <p>Agenda<br/>4:00pm Tour of Capital Factory<br/>4:30pm Presentation<br/>5:15pm Ask Me Anything<br/>6:00pm Wrapup You can check out the slides and video from previous talks before you come (coming soon). The content is updated each month because the startup scene is always changing!</p> <p>You'll get answers to questions like...<br/>How do I meet the best startups in Austin?<br/>Should I prefer an equity round or convertible note?<br/>How should I get dealflow from accelerators?<br/>How do I meet other angel investors in Austin?<br/>How can I use AngelList?</p> <p>You will find out about...</p> <p>Capital Factory<br/>Central Texas Angel Network<br/>Austin Angel Investors<br/>Austin Venture Capitalists<br/>Austin Incubators &amp; Accelerators<br/>Startup Lawyers<br/>Pitch Events<br/>AngelList<br/>Syndicates<br/>Angels vs. VC's<br/>Crowdfunding<br/>Blogs to read</p> <p>


Remember to register on the <a href=""https://atxangelinvesting.eventbrite.com"">Eventbrite</a> in order to attend!</p> <p><br/>The Central Texas Angel Network (CTAN) is the largest Angel Investing Network in the great state of Texas and one of the Top 5 most active Angel Investing Networks in the nation. Their mission is to provide quality early-stage investment opportunities for accredited Angel Investors and to assist entrepreneurs and early-stage growth companies by serving as a key source of funding, mentorship, strategic advice and educational resources. Since 2006 they have invested in more than 90 startups and are made up of over 120 Angel Investors.</p>",Intro to the Austin Tech Startup Scene,Intro to Angel Investing in Austin & Ask Me Anything: Joshua Baer & Rick Timmins,1458680400000
